RecordTypeId,mbfc__Person__c,mbfc__Completion_Date__c,mbfc__Start_Date__c,mbfc__Context__c,mbfc__Category__c,mbfc__Affiliation__c,Archdpdx_Migration_Id__c
012Dx0000003p5DIAQ,003Dx00000nKjL9IAK,,2022-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjl9iak20220701faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjLEIA0,,2021-09-01,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjleia020210901faculties(diaconal)
012Dx0000003p5DIAQ,003Dx00000nKjLJIA0,,2012-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjljia020120609faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjLLIA0,,2022-11-01,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjllia020221101faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjLRIA0,,2023-08-06,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjlria020230806faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjLTIA0,1971-12-06,,,Ecclesial Affiliations,Incardinated,003dx00000nkjltia019711206incardinated
012Dx0000003p5DIAQ,003Dx00000nKjLYIA0,,2018-08-23,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjlyia020180823faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjLeIAK,,2015-09-19,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjleiak20150919faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjLgIAK,,2001-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjlgiak20010609faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjLlIAK,,2021-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjlliak20210701faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjM8IAK,,2021-09-03,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjm8iak20210903faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjM9IAK,2012-11-03,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjm9iak20121103readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjM9IAK,2014-02-23,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjm9iak20140223acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMCIA0,2013-04-02,,001Dx00001HwFGeIAN,Ecclesial Affiliations,Incardinated,003dx00000nkjmcia020130402incardinated
012Dx0000003p5DIAQ,003Dx00000nKjMDIA0,,2008-06-07,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjmdia020080607faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKjMGIA0,2023-03-06,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjmgia020230306readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMGIA0,2023-10-18,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjmgia020231018candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjMHIA0,,2021-05-28,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjmhia020210528faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjMHIA0,2017-03-03,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjmhia020170303readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMHIA0,2020-06-12,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjmhia020200612acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKjVyIAK,,2015-06-05,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjvyiak20150605faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjVzIAK,,2023-03-13,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjvziak20230313faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjW6IAK,,2023-09-01,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjw6iak20230901faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjWAIA0,,2014-05-02,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjwaia020140502faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjWCIA0,1987-01-06,,001Dx00001HwFFqIAN,Ecclesial Affiliations,Incardinated,003dx00000nkjwcia019870106incardinated
012Dx0000003p5DIAQ,003Dx00000nKjWEIA0,,1990-02-23,001Dx00001HwDsgIAF,Faculties,Faculties,003dx00000nkjweia019900223faculties
012Dx0000003p5DIAQ,003Dx00000nKjWGIA0,,2022-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjwgia020220701faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjWHIA0,,2006-12-01,001Dx00001HwDsgIAF,Faculties,Faculties,003dx00000nkjwhia020061201faculties
012Dx0000003p5DIAQ,003Dx00000nKjWHIA0,2014-08-21,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkjwhia020140821faculties(withdrawn)
012Dx0000003p5DIAQ,003Dx00000nKjWXIA0,,2001-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjwxia020010609faculties(general)
012Dx0000003p5AIAQ,,2006-12-09,,001Dx00001HwDsgIAF,Installations,Reader Installation,none20061209readerinstallation
012Dx0000003p5AIAQ,,2006-12-09,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,none20061209acolyteinstallation
012Dx0000003p5AIAQ,,2006-12-09,,001Dx00001HwDsgIAF,Installations,Candidate Installation,none20061209candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjWfIAK,1900-01-01,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkjwfiak19000101faculties(withdrawn)
012Dx0000003p5DIAQ,003Dx00000nKjWkIAK,,2013-10-26,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjwkiak20131026faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjWkIAK,2010-11-06,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjwkiak20101106readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjWkIAK,2011-10-29,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjwkiak20111029acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjWkIAK,2012-11-03,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjwkiak20121103candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjXAIA0,,1960-05-21,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjxaia019600521faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjXCIA0,1900-01-01,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkjxcia019000101faculties(withdrawn)
012Dx0000003p5AIAQ,003Dx00000nKjXLIA0,2011-01-14,,001Dx00001HwFE6IAN,Ecclesial Affiliations,Incardinated,003dx00000nkjxlia020110114incardinated
012Dx0000003p5DIAQ,003Dx00000nKjXRIA0,,2021-09-09,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjxria020210909faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjXRIA0,2018-03-15,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjxria020180315readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjXRIA0,2019-03-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjxria020190308acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjXRIA0,2020-10-21,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjxria020201021candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjXSIA0,,2017-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjxsia020170701faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjXUIA0,2008-11-23,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkjxuia020081123faculties(withdrawn)
012Dx0000003p5AIAQ,003Dx00000nKjXUIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjxuia020010908readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjXUIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjxuia020010908acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjXUIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjxuia020010908candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjXWIA0,,2022-06-24,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjxwia020220624faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKjXXIA0,2003-09-17,,001Dx00001HwFGjIAN,Ecclesial Affiliations,Incardinated,003dx00000nkjxxia020030917incardinated
012Dx0000003p5DIAQ,003Dx00000nKjXXIA0,,1994-09-10,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjxxia019940910faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj34IAC,,2020-11-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj34iac20201101faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj36IAC,,2023-06-12,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj36iac20230612faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj3IIAS,,2006-06-10,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj3iias20060610faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj3XIAS,,2018-01-15,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj3xias20180115faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj3aIAC,,2008-05-01,001Dx00001HwDsgIAF,Faculties,Faculties,003dx00000nkj3aiac20080501faculties
012Dx0000003p5DIAQ,003Dx00000nKj3aIAC,2015-03-26,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkj3aiac20150326faculties(withdrawn)
012Dx0000003p5AIAQ,003Dx00000nKj3bIAC,1999-01-09,,001Dx00001Hx9pBIAR,Ecclesial Affiliations,Incardinated,003dx00000nkj3biac19990109incardinated
012Dx0000003p5DIAQ,003Dx00000nKj3bIAC,2014-11-01,,001Dx00001HwDsgIAF,Faculties,Faculties (Restricted),003dx00000nkj3biac20141101faculties(restricted)
012Dx0000003p5DIAQ,003Dx00000nKj3dIAC,,2021-07-19,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj3diac20210719faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj3gIAC,,2022-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj3giac20220701faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKj3hIAC,1981-01-23,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj3hiac19810123readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj3hIAC,1982-11-07,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj3hiac19821107acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKj3hIAC,1980-04-11,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkj3hiac19800411candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKj3nIAC,1900-01-01,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),003dx00000nkj3niac19000101faculties(withdrawn)
012Dx0000003p5DIAQ,003Dx00000nKj3rIAC,,2021-09-09,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkj3riac20210909faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKj3rIAC,2018-03-15,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj3riac20180315readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj3rIAC,2019-03-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj3riac20190308acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKj3rIAC,2020-10-21,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkj3riac20201021candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKj42IAC,,2012-06-06,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj42iac20120606faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKj42IAC,1965-04-05,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj42iac19650405readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj42IAC,1965-05-06,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj42iac19650506acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKj46IAC,,2001-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj46iac20010609faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKj4FIAS,1998-09-08,,001Dx00001HwFGoIAN,Ecclesial Affiliations,Incardinated,003dx00000nkj4fias19980908incardinated
012Dx0000003p5DIAQ,003Dx00000nKj4FIAS,,1995-01-24,001Dx00001HwDsgIAF,Faculties,Faculties,003dx00000nkj4fias19950124faculties
012Dx0000003p5AIAQ,003Dx00000nKj4HIAS,2005-05-02,,001Dx00001HwFFHIA3,Ecclesial Affiliations,Incardinated,003dx00000nkj4hias20050502incardinated
012Dx0000003p5DIAQ,003Dx00000nKj4HIAS,,2000-11-16,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkj4hias20001116faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKj4HIAS,1998-04-19,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj4hias19980419readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj4HIAS,1999-05-30,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj4hias19990530acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKj4HIAS,1999-11-21,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkj4hias19991121candidateinstallation
012Dx0000003p5AIAQ,003Dx00000nKj4NIAS,2022-05-22,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj4nias20220522readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj4NIAS,2022-05-22,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj4nias20220522acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKj4RIAS,2009-01-12,,001Dx00001HwDsgIAF,Faculties,Faculties (Restricted),003dx00000nkj4rias20090112faculties(restricted)
012Dx0000003p5DIAQ,003Dx00000nKj4VIAS,,2018-11-12,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj4vias20181112faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj4WIAS,,2023-10-15,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj4wias20231015faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKj4rIAC,1989-06-26,,001Dx00001HwFF2IAN,Ecclesial Affiliations,Incardinated,003dx00000nkj4riac19890626incardinated
012Dx0000003p5DIAQ,003Dx00000nKj4tIAC,,2021-12-16,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj4tiac20211216faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj54IAC,,1981-10-23,001Dx00001HwDsgIAF,Faculties,Faculties (Restricted),003dx00000nkj54iac19811023faculties(restricted)
012Dx0000003p5DIAQ,003Dx00000nKj55IAC,,2017-10-16,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj55iac20171016faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj5NIAS,,2019-10-21,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj5nias20191021faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKj5NIAS,1971-12-13,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj5nias19711213acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKj5eIAC,,2007-11-03,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkj5eiac20071103faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKj5eIAC,2004-03-20,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj5eiac20040320readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj5eIAC,2004-12-18,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj5eiac20041218acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKj5eIAC,2006-12-09,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkj5eiac20061209candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKj5iIAC,,2012-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj5iiac20120609faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj5kIAC,,2014-06-06,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj5kiac20140606faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKj5kIAC,2010-11-01,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkj5kiac20101101readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKj5kIAC,2011-11-01,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkj5kiac20111101acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKj5kIAC,2012-11-01,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkj5kiac20121101candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKj5nIAC,,2020-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj5niac20200701faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj5oIAC,,2020-01-21,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj5oiac20200121faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj5qIAC,,2011-06-04,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj5qiac20110604faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj5zIAC,,2021-09-13,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj5ziac20210913faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj64IAC,,2021-09-15,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj64iac20210915faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj65IAC,,2005-06-11,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj65iac20050611faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKj69IAC,,2023-11-08,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkj69iac20231108faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKj6FIAS,,1995-06-09,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkj6fias19950609faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjMKIA0,,2019-10-26,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjmkia020191026faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjMKIA0,2018-03-11,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjmkia020180311readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMKIA0,2018-03-11,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjmkia020180311acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMKIA0,2019-05-12,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjmkia020190512candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjMXIA0,,2018-09-05,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjmxia020180905faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjMZIA0,,1991-07-01,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjmzia019910701faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjMdIAK,,2014-06-06,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjmdiak20140606faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjMlIAK,,2013-07-24,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjmliak20130724faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjMlIAK,2002-11-24,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjmliak20021124readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMlIAK,2002-11-24,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjmliak20021124acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKjMmIAK,,2023-08-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjmmiak20230801faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKjMoIAK,2018-03-15,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjmoiak20180315readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjMoIAK,2019-03-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjmoiak20190308acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKjMqIAK,,1994-06-25,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjmqiak19940625faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKjMwIAK,1990-04-23,,001Dx00001HwFGtIAN,Ecclesial Affiliations,Incardinated,003dx00000nkjmwiak19900423incardinated
012Dx0000003p5DIAQ,003Dx00000nKjN0IAK,,1993-11-05,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjn0iak19931105faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjN0IAK,1993-04-17,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjn0iak19930417readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjN0IAK,1993-04-17,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjn0iak19930417acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjN0IAK,1993-04-17,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjn0iak19930417candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjN2IAK,,1997-12-02,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjn2iak19971202faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjNHIA0,,2022-05-28,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjnhia020220528faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjNKIA0,,2016-06-04,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjnkia020160604faculties(general)
012Dx0000003p5AIAQ,003Dx00000nKjNKIA0,2012-03-13,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjnkia020120313readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjNKIA0,2013-04-10,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjnkia020130410acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjNKIA0,2015-05-02,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjnkia020150502candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjNWIA0,,2017-02-23,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjnwia020170223faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjNhIAK,,2000-12-09,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjnhiak20001209faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjNhIAK,1999-10-23,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjnhiak19991023readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjNhIAK,1974-01-30,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjnhiak19740130acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjNhIAK,1999-10-23,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjnhiak19991023candidateinstallation
012Dx0000003p5DIAQ,003Dx00000nKjO1IAK,,2020-11-16,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjo1iak20201116faculties(confessional)
012Dx0000003p5DIAQ,003Dx00000nKjODIA0,,2007-11-07,001Dx00001HwDsgIAF,Faculties,Faculties (Confessional),003dx00000nkjodia020071107faculties(confessional)
012Dx0000003p5AIAQ,003Dx00000nKjOGIA0,2010-10-05,,001Dx00001HwFGyIAN,Ecclesial Affiliations,Incardinated,003dx00000nkjogia020101005incardinated
012Dx0000003p5AIAQ,003Dx00000nKjOHIA0,2019-11-09,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjohia020191109readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOHIA0,2020-11-04,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjohia020201104acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKjOIIA0,,2018-03-01,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjoiia020180301faculties(general)
012Dx0000003p5DIAQ,003Dx00000nKjOWIA0,,2002-12-23,001Dx00001HwDsgIAF,Faculties,Faculties (Diaconal),003dx00000nkjowia020021223faculties(diaconal)
012Dx0000003p5AIAQ,003Dx00000nKjOWIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjowia020010908readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOWIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjowia020010908acolyteinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOWIA0,2001-09-08,,001Dx00001HwDsgIAF,Installations,Candidate Installation,003dx00000nkjowia020010908candidateinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOXIA0,2018-05-28,,001Dx00001HwDsgIAF,Installations,Reader Installation,003dx00000nkjoxia020180528readerinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOXIA0,2021-03-10,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,003dx00000nkjoxia020210310acolyteinstallation
012Dx0000003p5DIAQ,003Dx00000nKjOcIAK,,2005-06-11,001Dx00001HwDsgIAF,Faculties,Faculties (General),003dx00000nkjociak20050611faculties(general)
012Dx0000003p5DIAQ,,,2002-12-23,001Dx00001HwDsgIAF,Faculties,Faculties,none20021223faculties
012Dx0000003p5DIAQ,,2013-09-15,,001Dx00001HwDsgIAF,Faculties,Faculties (Withdrawn),none20130915faculties(withdrawn)
012Dx0000003p5AIAQ,,2001-09-08,,001Dx00001HwDsgIAF,Installations,Reader Installation,none20010908readerinstallation
012Dx0000003p5AIAQ,,2001-09-08,,001Dx00001HwDsgIAF,Installations,Acolyte Installation,none20010908acolyteinstallation
012Dx0000003p5AIAQ,,2001-09-08,,001Dx00001HwDsgIAF,Installations,Candidate Installation,none20010908candidateinstallation
012Dx0000003p5AIAQ,003Dx00000nKjOnIAK,2011-06-24,,001Dx00001HwFFSIA3,Ecclesial Affiliations,Incardinated,003dx00000nkjoniak20110624incardinated
